version	package	classe	attr	meth	pmeth
1.3.0	org.apache.tools.ant.taskdefs	Replace$Replacefilter	2	9	9
1.3.0	org.apache.tools.ant.taskdefs	Replace	2	19	13
1.3.0	org.apache.tools.ant.taskdefs	Rmic$RmicFileNameMapper	2	6	3
1.3.0	org.apache.tools.ant.taskdefs	Rmic	2	22	16
1.3.0	org.apache.tools.ant.taskdefs	SendEmail	1	8	8
1.3.0	org.apache.tools.ant.taskdefs	SignJar	2	14	13
1.3.0	org.apache.tools.ant.taskdefs	SQLExec$OnError	2	2	2
1.3.0	org.apache.tools.ant.taskdefs	SQLExec$Transaction	2	5	3
1.3.0	org.apache.tools.ant.taskdefs	SQLExec	2	23	19
1.3.0	org.apache.tools.ant.taskdefs	StreamPumper	1	2	2
1.3.0	org.apache.tools.ant.taskdefs	Tar$TarFileSet	2	9	9
1.3.0	org.apache.tools.ant.taskdefs	Tar	2	8	6
1.3.0	org.apache.tools.ant.taskdefs	Taskdef	1	8	8
1.3.0	org.apache.tools.ant.taskdefs	TaskOutputStream	2	3	1
1.3.0	org.apache.tools.ant.taskdefs	Touch	1	8	5
1.3.0	org.apache.tools.ant.taskdefs	Transform	2	9	4
1.3.0	org.apache.tools.ant.taskdefs	Tstamp$CustomFormat	2	6	6
1.3.0	org.apache.tools.ant.taskdefs	Tstamp	2	3	3
1.3.0	org.apache.tools.ant.taskdefs	Untar	1	4	4
1.3.0	org.apache.tools.ant.taskdefs	UpToDate	1	7	6
1.3.0	org.apache.tools.ant.taskdefs	War	1	9	6
1.3.0	org.apache.tools.ant.taskdefs	XSLTLiaison	1	3	3
1.3.0	org.apache.tools.ant.taskdefs	XSLTProcess$Param	2	5	5
1.3.0	org.apache.tools.ant.taskdefs	XSLTProcess	2	13	10
1.3.0	org.apache.tools.ant.taskdefs	Zip	1	22	8
1.3.0	org.apache.tools.ant.types	Commandline$Argument	2	6	6
1.3.0	org.apache.tools.ant.types	Commandline$Marker	2	2	1
1.3.0	org.apache.tools.ant.types	Commandline	2	19	17
1.3.0	org.apache.tools.ant.types	CommandlineJava$SysProperties	2	6	6
1.3.0	org.apache.tools.ant.types	CommandlineJava	2	21	21
1.3.0	org.apache.tools.ant.types	DataType	1	9	5
1.3.0	org.apache.tools.ant.types	EnumeratedAttribute	1	5	5
1.3.0	org.apache.tools.ant.types	Environment$Variable	2	8	8
1.3.0	org.apache.tools.ant.types	Environment	2	3	3
1.3.0	org.apache.tools.ant.types	FileSet	2	16	14
1.3.0	org.apache.tools.ant.types	Mapper$MapperType	2	3	3
1.3.0	org.apache.tools.ant.types	Mapper	2	11	10
1.3.0	org.apache.tools.ant.types	Path$PathElement	2	4	4
1.3.0	org.apache.tools.ant.types	Path	2	24	18
1.3.0	org.apache.tools.ant.types	PatternSet$NameEntry	2	7	6
1.3.0	org.apache.tools.ant.types	PatternSet	2	17	11
1.3.0	org.apache.tools.ant.types	Reference	1	5	5
1.3.0	org.apache.tools.ant.types	ZipFileSet	1	9	9
1.3.0	org.apache.tools.ant.types	ZipScanner	1	6	6
1.3.0	org.apache.tools.ant	UnknownElement	1	6	5
1.3.0	org.apache.tools.ant.util	DOMElementWriter	1	5	4
1.3.0	org.apache.tools.ant.util	FileNameMapper	1	3	3
1.3.0	org.apache.tools.ant.util	FlatFileNameMapper	1	4	4
1.3.0	org.apache.tools.ant.util	GlobPatternMapper	1	5	4
1.3.0	org.apache.tools.ant.util	IdentityMapper	1	4	4
1.3.0	org.apache.tools.ant.util	MergingMapper	1	4	4
1.3.0	org.apache.tools.ant.util.regexp	JakartaOroMatcher	1	5	5
1.3.0	org.apache.tools.ant.util.regexp	JakartaRegexpMatcher	1	5	5
1.3.0	org.apache.tools.ant.util.regexp	RegexpMatcher	1	4	4
1.3.0	org.apache.tools.ant.util.regexp	RegexpMatcherFactory	1	3	2
1.3.0	org.apache.tools.ant.util	RegexpPatternMapper	1	5	4
1.3.0	org.apache.tools.ant.util	SourceFileScanner	1	3	3
1.3.0	org.apache.tools.ant	XmlLogger	1	10	8
1.3.0	org.apache.tools.mail	MailMessage	1	27	10
1.3.0	org.apache.tools.mail	MailPrintStream	1	5	3
1.3.0	org.apache.tools.mail	SmtpResponseReader	1	5	3
1.3.0	org.apache.tools.tar	TarBuffer	1	21	17
1.3.0	org.apache.tools.tar	TarConstants	1	0	0
1.3.0	org.apache.tools.tar	TarEntry	1	31	30
1.3.0	org.apache.tools.tar	TarInputStream	1	16	16
1.3.0	org.apache.tools.tar	TarOutputStream	1	15	14
1.3.0	org.apache.tools.tar	TarUtils	1	8	8
1.4.0	org.apache.tools.ant	AntClassLoader$ResourceEnumeration	2	4	2
1.4.0	org.apache.tools.ant	AntClassLoader	2	39	24
1.4.0	org.apache.tools.ant	BuildEvent	1	11	11
1.4.0	org.apache.tools.ant	BuildException	1	14	14
1.4.0	org.apache.tools.ant	BuildListener	1	7	7
1.4.0	org.apache.tools.ant	BuildLogger	1	4	4
1.4.0	org.apache.tools.ant	Constants	1	0	0
1.4.0	org.apache.tools.ant	DefaultLogger	1	14	12
1.4.0	org.apache.tools.ant	DemuxOutputStream	1	7	4
1.4.0	org.apache.tools.ant	DesirableFilter	1	2	2
1.4.0	org.apache.tools.ant	DirectoryScanner	1	23	14
1.4.0	org.apache.tools.ant	ExitException	1	2	2
1.4.0	org.apache.tools.ant	FileScanner	1	13	13
1.4.0	org.apache.tools.ant	IntrospectionHelper$1	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$10	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$11	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$12	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$13	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$14	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$15	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$16	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$17	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$18	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$2	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$3	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$4	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$5	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$6	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$7	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$8	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$9	2	2	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$AttributeSetter	2	1	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$NestedCreator	2	1	1
1.4.0	org.apache.tools.ant	IntrospectionHelper$NestedStorer	2	1	1
1.4.0	org.apache.tools.ant	IntrospectionHelper	2	23	17
1.4.0	org.apache.tools.ant	Launcher$1	2	2	1
1.4.0	org.apache.tools.ant	Launcher	2	7	2
1.4.0	org.apache.tools.ant.listener	Log4jListener	1	9	8
1.4.0	org.apache.tools.ant	Location	1	5	3
1.4.0	org.apache.tools.ant	Main	1	18	3
1.4.0	org.apache.tools.ant	NoBannerLogger	1	4	4
1.4.0	org.apache.tools.ant	PathTokenizer	1	3	3
1.4.0	org.apache.tools.ant	Project	2	76	63
1.4.0	org.apache.tools.ant	ProjectComponent	1	5	5
1.4.0	org.apache.tools.ant	ProjectHelper$1	2	0	0
1.4.0	org.apache.tools.ant	ProjectHelper$AbstractHandler	2	5	4
1.4.0	org.apache.tools.ant	ProjectHelper$DataTypeHandler	2	5	5
1.4.0	org.apache.tools.ant	ProjectHelper$NestedElementHandler	2	4	4
1.4.0	org.apache.tools.ant	ProjectHelper$ProjectHandler	2	7	3
1.4.0	org.apache.tools.ant	ProjectHelper$RootHandler	2	5	3
1.4.0	org.apache.tools.ant	ProjectHelper$TargetHandler	2	3	3
1.4.0	org.apache.tools.ant	ProjectHelper$TaskHandler	2	5	4
1.4.0	org.apache.tools.ant	ProjectHelper	2	19	7
1.4.0	org.apache.tools.ant	RuntimeConfigurable	1	10	8
1.4.0	org.apache.tools.ant	Target	1	21	18
1.4.0	org.apache.tools.ant	Task	1	20	16
1.4.0	org.apache.tools.ant	TaskAdapter	1	5	4
1.4.0	org.apache.tools.ant	TaskContainer	1	1	1
1.4.0	org.apache.tools.ant.taskdefs	Ant	1	13	9
1.4.0	org.apache.tools.ant.taskdefs	AntStructure	1	10	3
1.4.0	org.apache.tools.ant.taskdefs	Available	1	18	14
1.4.0	org.apache.tools.ant.taskdefs	CallTarget	1	8	6
1.4.0	org.apache.tools.ant.taskdefs	Chmod	2	16	14
1.4.0	org.apache.tools.ant.taskdefs.compilers	CompilerAdapter	1	2	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	CompilerAdapterFactory	1	3	1
1.4.0	org.apache.tools.ant.taskdefs.compilers	DefaultCompilerAdapter	2	11	4
1.4.0	org.apache.tools.ant.taskdefs.compilers	Gcj	2	3	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	Javac12	1	3	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	Javac13	1	2	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	JavacExternal	1	2	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	Jikes	2	2	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	Jvc	2	2	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	Kjc	2	4	2
1.4.0	org.apache.tools.ant.taskdefs.compilers	Sj	1	2	2
1.4.0	org.apache.tools.ant.taskdefs	CompileTask	3	4	4
1.4.0	org.apache.tools.ant.taskdefs.condition	And	1	2	2
1.4.0	org.apache.tools.ant.taskdefs.condition	Condition	1	1	1
1.4.0	org.apache.tools.ant.taskdefs.condition	ConditionBase$1	2	0	0
1.4.0	org.apache.tools.ant.taskdefs.condition	ConditionBase$ConditionEnumeration	2	4	2
1.4.0	org.apache.tools.ant.taskdefs.condition	ConditionBase	2	13	9
1.4.0	org.apache.tools.ant.taskdefs.condition	Equals	1	4	4
1.4.0	org.apache.tools.ant.taskdefs.condition	Not	1	2	2
1.4.0	org.apache.tools.ant.taskdefs.condition	Or	1	2	2
1.4.0	org.apache.tools.ant.taskdefs.condition	Os	1	3	3
1.4.0	org.apache.tools.ant.taskdefs	ConditionTask	1	4	4
1.4.0	org.apache.tools.ant.taskdefs	Copy	1	20	14
1.4.0	org.apache.tools.ant.taskdefs	Copydir	2	8	7
1.4.0	org.apache.tools.ant.taskdefs	Copyfile	2	6	6
1.4.0	org.apache.tools.ant.taskdefs	Cvs	2	15	15
1.4.0	org.apache.tools.ant.taskdefs	CVSPass	1	6	5
1.4.0	org.apache.tools.ant.taskdefs	Definer	1	14	11
1.4.0	org.apache.tools.ant.taskdefs	Delete	2	19	17
1.4.0	org.apache.tools.ant.taskdefs	Deltree	2	4	3
1.4.0	org.apache.tools.ant.taskdefs	DependSet	1	6	6
1.4.0	org.apache.tools.ant.taskdefs	Ear	1	7	4
1.4.0	org.apache.tools.ant.taskdefs	Echo$EchoLevel	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	Echo	2	7	7
1.4.0	org.apache.tools.ant.taskdefs	Exec$StreamPumper	2	3	3
1.4.0	org.apache.tools.ant.taskdefs	Exec	2	10	7
1.4.0	org.apache.tools.ant.taskdefs	ExecTask	2	23	14
1.4.0	org.apache.tools.ant.taskdefs	Execute$1	2	0	0
1.4.0	org.apache.tools.ant.taskdefs	Execute$CommandLauncher	2	4	2
1.4.0	org.apache.tools.ant.taskdefs	Execute$CommandLauncherProxy	2	2	1
1.4.0	org.apache.tools.ant.taskdefs	Execute$Java11CommandLauncher	2	3	1
1.4.0	org.apache.tools.ant.taskdefs	Execute$Java13CommandLauncher	2	3	2
1.4.0	org.apache.tools.ant.taskdefs	Execute$MacCommandLauncher	2	2	1
1.4.0	org.apache.tools.ant.taskdefs	Execute$ScriptCommandLauncher	2	2	1
1.4.0	org.apache.tools.ant.taskdefs	Execute$WinNTCommandLauncher	2	2	1
1.4.0	org.apache.tools.ant.taskdefs	Execute	2	21	15
1.4.0	org.apache.tools.ant.taskdefs	ExecuteJava	2	6	6
1.4.0	org.apache.tools.ant.taskdefs	ExecuteOn$FileDirBoth	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	ExecuteOn	2	15	9
1.4.0	org.apache.tools.ant.taskdefs	ExecuteStreamHandler	1	5	5
1.4.0	org.apache.tools.ant.taskdefs	ExecuteWatchdog	1	8	7
1.4.0	org.apache.tools.ant.taskdefs	Exit	1	4	4
1.4.0	org.apache.tools.ant.taskdefs	Expand	1	6	5
1.4.0	org.apache.tools.ant.taskdefs	Filter	1	6	5
1.4.0	org.apache.tools.ant.taskdefs	FixCRLF$AddAsisRemove	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	FixCRLF$CrLf	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	FixCRLF$OneLiner$BufferLine	2	19	19
1.4.0	org.apache.tools.ant.taskdefs	FixCRLF$OneLiner	2	8	7
1.4.0	org.apache.tools.ant.taskdefs	FixCRLF	2	17	10
1.4.0	org.apache.tools.ant.taskdefs	GenerateKey$DistinguishedName	2	5	5
1.4.0	org.apache.tools.ant.taskdefs	GenerateKey$DnameParam	2	5	5
1.4.0	org.apache.tools.ant.taskdefs	GenerateKey	2	14	14
1.4.0	org.apache.tools.ant.taskdefs	Get	1	8	7
1.4.0	org.apache.tools.ant.taskdefs	GUnzip	1	4	4
1.4.0	org.apache.tools.ant.taskdefs	GZip	1	6	4
1.4.0	org.apache.tools.ant.taskdefs	Jar	1	14	5
1.4.0	org.apache.tools.ant.taskdefs	Java	2	26	21
1.4.0	org.apache.tools.ant.taskdefs	Javac	1	50	47
1.4.0	org.apache.tools.ant.taskdefs	JavacOutputStream	2	4	1
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$1	2	2	1
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$AccessType	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$DocletInfo	2	9	9
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$DocletParam	2	5	5
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$GroupArgument	2	7	7
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$Html	2	3	3
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$JavadocOutputStream	2	3	0
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$LinkArgument	2	7	7
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$PackageName	2	4	4
1.4.0	org.apache.tools.ant.taskdefs	Javadoc$SourceFile	2	3	3
1.4.0	org.apache.tools.ant.taskdefs	Javadoc	2	77	68
1.4.0	org.apache.tools.ant.taskdefs	Jikes	2	2	0
1.4.0	org.apache.tools.ant.taskdefs	JikesOutputParser	2	12	5
1.4.0	org.apache.tools.ant.taskdefs	KeySubst	2	8	8
1.4.0	org.apache.tools.ant.taskdefs	LogOutputStream	1	7	4
1.4.0	org.apache.tools.ant.taskdefs	LogStreamHandler	1	2	2
1.4.0	org.apache.tools.ant.taskdefs	Manifest$Attribute	2	11	11
1.4.0	org.apache.tools.ant.taskdefs	Manifest$Section	2	12	12
1.4.0	org.apache.tools.ant.taskdefs	Manifest	2	9	9
1.4.0	org.apache.tools.ant.taskdefs	ManifestException	1	1	1
1.4.0	org.apache.tools.ant.taskdefs	MatchingTask	2	14	13
1.4.0	org.apache.tools.ant.taskdefs	Mkdir	1	3	3
1.4.0	org.apache.tools.ant.taskdefs	Move	1	5	1
1.4.0	org.apache.tools.ant.taskdefs	Parallel$TaskThread	2	3	2
1.4.0	org.apache.tools.ant.taskdefs	Parallel	2	3	3
1.4.0	org.apache.tools.ant.taskdefs	Patch	2	9	9
1.4.0	org.apache.tools.ant.taskdefs	PathConvert$MapEntry	2	4	4
1.4.0	org.apache.tools.ant.taskdefs	PathConvert	2	14	10
1.4.0	org.apache.tools.ant.taskdefs	Property	1	26	20
1.4.0	org.apache.tools.ant.taskdefs	PumpStreamHandler	1	13	8
1.4.0	org.apache.tools.ant.taskdefs	Recorder$ActionChoices	2	3	2
1.4.0	org.apache.tools.ant.taskdefs	Recorder$VerbosityLevelChoices	2	3	2
1.4.0	org.apache.tools.ant.taskdefs	Recorder	2	8	6
1.4.0	org.apache.tools.ant.taskdefs	RecorderEntry	1	17	13
1.4.0	org.apache.tools.ant.taskdefs	Rename	2	5	5
1.4.0	org.apache.tools.ant.taskdefs	Replace$NestedString	2	3	3
1.4.0	org.apache.tools.ant.taskdefs	Replace$Replacefilter	2	9	9
1.4.0	org.apache.tools.ant.taskdefs	Replace	2	20	14
1.4.0	org.apache.tools.ant.taskdefs.rmic	DefaultRmicAdapter$RmicFileNameMapper	2	4	3
1.4.0	org.apache.tools.ant.taskdefs.rmic	DefaultRmicAdapter	2	17	6
1.4.0	org.apache.tools.ant.taskdefs.rmic	KaffeRmic	1	3	2
1.4.0	org.apache.tools.ant.taskdefs.rmic	RmicAdapter	1	4	4
1.4.0	org.apache.tools.ant.taskdefs.rmic	RmicAdapterFactory	1	3	1
1.4.0	org.apache.tools.ant.taskdefs.rmic	SunRmic	1	3	2
1.4.0	org.apache.tools.ant.taskdefs.rmic	WLRmic	1	5	4
1.4.0	org.apache.tools.ant.taskdefs	Rmic	1	44	40
1.4.0	org.apache.tools.ant.taskdefs	SendEmail	1	8	8
1.4.0	org.apache.tools.ant.taskdefs	Sequential	1	3	3
1.4.0	org.apache.tools.ant.taskdefs	SignJar	2	18	15
1.4.0	org.apache.tools.ant.taskdefs	Sleep	1	10	9
1.4.0	org.apache.tools.ant.taskdefs	SQLExec$DelimiterType	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	SQLExec$OnError	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	SQLExec$Transaction	2	5	3
1.4.0	org.apache.tools.ant.taskdefs	SQLExec	2	26	22
1.4.0	org.apache.tools.ant.taskdefs	StreamPumper	1	2	2
1.4.0	org.apache.tools.ant.taskdefs	Tar$TarFileSet	2	9	9
1.4.0	org.apache.tools.ant.taskdefs	Tar	2	8	6
1.4.0	org.apache.tools.ant.taskdefs	Taskdef	1	2	1
1.4.0	org.apache.tools.ant.taskdefs	TaskOutputStream	2	3	1
1.4.0	org.apache.tools.ant.taskdefs	Touch	1	8	6
1.4.0	org.apache.tools.ant.taskdefs	Transform	1	1	1
1.4.0	org.apache.tools.ant.taskdefs	Tstamp$CustomFormat	2	7	7
1.4.0	org.apache.tools.ant.taskdefs	Tstamp	2	3	3
1.4.0	org.apache.tools.ant.taskdefs	Typedef	1	2	1
1.4.0	org.apache.tools.ant.taskdefs	Untar	1	5	5
1.4.0	org.apache.tools.ant.taskdefs	UpToDate	1	10	8
1.4.0	org.apache.tools.ant.taskdefs	War	1	9	6
1.4.0	org.apache.tools.ant.taskdefs	XSLTLiaison	1	3	3
1.4.0	org.apache.tools.ant.taskdefs	XSLTProcess$Param	2	5	5
1.4.0	org.apache.tools.ant.taskdefs	XSLTProcess	2	21	14
1.4.0	org.apache.tools.ant.taskdefs	Zip$WhenEmpty	2	2	2
1.4.0	org.apache.tools.ant.taskdefs	Zip	2	28	11
1.4.0	org.apache.tools.ant.types	Commandline$Argument	2	6	6
1.4.0	org.apache.tools.ant.types	Commandline$Marker	2	2	1
1.4.0	org.apache.tools.ant.types	Commandline	2	19	17
1.4.0	org.apache.tools.ant.types	CommandlineJava$SysProperties	2	6	6
1.4.0	org.apache.tools.ant.types	CommandlineJava	2	26	24
1.4.0	org.apache.tools.ant.types	DataType	1	10	5
1.4.0	org.apache.tools.ant.types	Description	1	2	2
1.4.0	org.apache.tools.ant.types	EnumeratedAttribute	1	5	5
1.4.0	org.apache.tools.ant.types	Environment$Variable	2	8	8
1.4.0	org.apache.tools.ant.types	Environment	2	3	3
1.4.0	org.apache.tools.ant.types	FileList	1	8	6
1.4.0	org.apache.tools.ant.types	FileSet	2	18	16
1.4.0	org.apache.tools.ant.types	FilterSet$Filter	2	6	6
1.4.0	org.apache.tools.ant.types	FilterSet$FiltersFile	2	2	2
1.4.0	org.apache.tools.ant.types	FilterSet	2	18	14
1.4.0	org.apache.tools.ant.types	FilterSetCollection	1	5	5
1.4.0	org.apache.tools.ant.types	Mapper$MapperType	2	3	3
1.4.0	org.apache.tools.ant.types	Mapper	2	11	10
1.4.0	org.apache.tools.ant.types	Path$PathElement	2	4	4
1.4.0	org.apache.tools.ant.types	Path	2	26	20
1.4.0	org.apache.tools.ant.types	PatternSet$NameEntry	2	8	7
1.4.0	org.apache.tools.ant.types	PatternSet	2	20	14
1.4.0	org.apache.tools.ant.types	Reference	1	5	5
1.4.0	org.apache.tools.ant.types	ZipFileSet	1	9	9
1.4.0	org.apache.tools.ant.types	ZipScanner	1	6	6
1.4.0	org.apache.tools.ant	UnknownElement	1	8	6
1.4.0	org.apache.tools.ant.util	DOMElementWriter	1	5	4
1.4.0	org.apache.tools.ant.util	FileNameMapper	1	3	3
1.4.0	org.apache.tools.ant.util	FileUtils	1	16	12
1.4.0	org.apache.tools.ant.util	FlatFileNameMapper	1	4	4
1.4.0	org.apache.tools.ant.util	GlobPatternMapper	1	5	4
1.4.0	org.apache.tools.ant.util	IdentityMapper	1	4	4
1.4.0	org.apache.tools.ant.util	MergingMapper	1	4	4
1.4.0	org.apache.tools.ant.util.regexp	JakartaOroMatcher	1	5	5
1.4.0	org.apache.tools.ant.util.regexp	JakartaRegexpMatcher	1	5	5
1.4.0	org.apache.tools.ant.util.regexp	RegexpMatcher	1	4	4
1.4.0	org.apache.tools.ant.util.regexp	RegexpMatcherFactory	1	3	2
1.4.0	org.apache.tools.ant.util	RegexpPatternMapper	1	5	4
1.4.0	org.apache.tools.ant.util	SourceFileScanner	1	3	3
1.4.0	org.apache.tools.ant	XmlLogger$1	2	0	0
1.4.0	org.apache.tools.ant	XmlLogger$TimedElement	2	2	0
1.4.0	org.apache.tools.ant	XmlLogger	2	11	8
1.4.0	org.apache.tools.mail	MailMessage	1	27	10
1.4.0	org.apache.tools.mail	MailPrintStream	1	5	3
1.4.0	org.apache.tools.mail	SmtpResponseReader	1	5	3
1.4.0	org.apache.tools.tar	TarBuffer	1	21	17
1.4.0	org.apache.tools.tar	TarConstants	1	0	0
1.4.0	org.apache.tools.tar	TarEntry	1	31	30
1.4.0	org.apache.tools.tar	TarInputStream	1	16	16
1.4.0	org.apache.tools.tar	TarOutputStream	1	15	14
1.4.0	org.apache.tools.tar	TarUtils	1	8	8
1.4.0	org.apache.tools.zip	AsiExtraField	1	20	18
1.4.0	org.apache.tools.zip	ExtraFieldUtils	1	8	6
1.4.0	org.apache.tools.zip	UnixStat	1	0	0
1.4.0	org.apache.tools.zip	UnrecognizedExtraField	1	10	10
1.4.0	org.apache.tools.zip	ZipEntry	1	23	17
1.4.0	org.apache.tools.zip	ZipExtraField	1	6	6
1.4.0	org.apache.tools.zip	ZipLong	1	7	7
1.4.0	org.apache.tools.zip	ZipOutputStream	1	17	10
1.4.0	org.apache.tools.zip	ZipShort	1	7	7
1.4.0	org.apache.tools.ant.taskdefs.optional	TraXLiaison	1	5	4
1.4.1	org.apache.tools.tar	TarBuffer	1	21	17
1.4.1	org.apache.tools.tar	TarConstants	1	0	0
1.4.1	org.apache.tools.tar	TarEntry	1	31	30
1.4.1	org.apache.tools.tar	TarInputStream	1	16	16
1.4.1	org.apache.tools.tar	TarOutputStream	1	15	14
1.4.1	org.apache.tools.tar	TarUtils	1	8	8
1.4.1	org.apache.tools.zip	AsiExtraField	1	20	18
1.4.1	org.apache.tools.zip	ZipExtraField	1	6	6
1.4.1	org.apache.tools.zip	UnixStat	1	0	0
1.4.1	org.apache.tools.zip	ZipShort	1	7	7
1.4.1	org.apache.tools.zip	ExtraFieldUtils	1	8	6
1.4.1	org.apache.tools.zip	UnrecognizedExtraField	1	10	10
1.4.1	org.apache.tools.zip	ZipEntry	1	23	17
1.4.1	org.apache.tools.zip	ZipLong	1	7	7
1.4.1	org.apache.tools.zip	ZipOutputStream	1	17	10
1.4.1	org.apache.tools.ant.util.regexp	RegexpMatcher	1	4	4
1.4.1	org.apache.tools.ant.util.regexp	RegexpMatcherFactory	1	3	2
1.4.1	org.apache.tools.ant.util.regexp	JakartaOroMatcher	1	5	5
1.4.1	org.apache.tools.ant.util.regexp	JakartaRegexpMatcher	1	5	5
1.4.1	org.apache.tools.ant.util	DOMElementWriter	1	5	4
1.4.1	org.apache.tools.ant.util	FileNameMapper	1	3	3
1.4.1	org.apache.tools.ant.util	FileUtils	1	16	12
1.4.1	org.apache.tools.ant.util	FlatFileNameMapper	1	4	4
1.4.1	org.apache.tools.ant.util	GlobPatternMapper	1	5	4
1.4.1	org.apache.tools.ant.util	IdentityMapper	1	4	4
1.4.1	org.apache.tools.ant.util	MergingMapper	1	4	4
1.4.1	org.apache.tools.ant.util	RegexpPatternMapper	1	5	4
1.4.1	org.apache.tools.ant.util	SourceFileScanner	1	3	3
1.4.1	org.apache.tools.ant	BuildException	1	14	14
1.4.1	org.apache.tools.ant	Location	1	5	3
1.4.1	org.apache.tools.ant.types	FilterSetCollection	1	5	5
1.4.1	org.apache.tools.ant.types	FilterSet$Filter	2	6	6
1.4.1	org.apache.tools.ant.types	FilterSet$FiltersFile	2	2	2
1.4.1	org.apache.tools.ant.types	FilterSet	2	18	14
1.4.1	org.apache.tools.ant.types	DataType	1	10	5
1.4.1	org.apache.tools.ant.types	Reference	1	5	5
1.4.1	org.apache.tools.ant.types	Commandline$Argument	2	6	6
1.4.1	org.apache.tools.ant.types	Commandline$Marker	2	2	1
1.4.1	org.apache.tools.ant.types	Commandline	2	19	17
1.4.1	org.apache.tools.ant.types	Path$PathElement	2	4	4
1.4.1	org.apache.tools.ant.types	Path	2	26	20
1.4.1	org.apache.tools.ant.types	FileSet	2	19	17
1.4.1	org.apache.tools.ant.types	PatternSet$NameEntry	2	8	7
1.4.1	org.apache.tools.ant.types	PatternSet	2	20	14
1.4.1	org.apache.tools.ant.types	CommandlineJava$SysProperties	2	6	6
1.4.1	org.apache.tools.ant.types	CommandlineJava	2	26	24
1.4.1	org.apache.tools.ant.types	Environment$Variable	2	8	8
1.4.1	org.apache.tools.ant.types	Environment	2	3	3
1.4.1	org.apache.tools.ant.types	Description	1	2	2
1.4.1	org.apache.tools.ant.types	EnumeratedAttribute	1	5	5
1.4.1	org.apache.tools.ant.types	FileList	1	8	6
1.4.1	org.apache.tools.ant.types	Mapper$MapperType	2	3	3
1.4.1	org.apache.tools.ant.types	Mapper	2	11	10
1.4.1	org.apache.tools.ant.types	ZipFileSet	1	9	9
1.4.1	org.apache.tools.ant.types	ZipScanner	1	6	6
1.4.1	org.apache.tools.ant	ProjectComponent	1	5	5
1.4.1	org.apache.tools.ant	Project	2	76	63
1.4.1	org.apache.tools.ant	BuildListener	1	7	7
1.4.1	org.apache.tools.ant	Task	1	20	16
1.4.1	org.apache.tools.ant	Target	1	21	18
1.4.1	org.apache.tools.ant	TaskContainer	1	1	1
1.4.1	org.apache.tools.ant	BuildEvent	1	11	11
1.4.1	org.apache.tools.ant	RuntimeConfigurable	1	10	8
1.4.1	org.apache.tools.ant	UnknownElement	1	8	6
1.4.1	org.apache.tools.ant	DirectoryScanner	1	27	15
1.4.1	org.apache.tools.ant	FileScanner	1	14	14
1.4.1	org.apache.tools.ant	AntClassLoader$ResourceEnumeration	2	4	2
1.4.1	org.apache.tools.ant	AntClassLoader	2	39	24
1.4.1	org.apache.tools.ant	BuildLogger	1	4	4
1.4.1	org.apache.tools.ant	Constants	1	0	0
1.4.1	org.apache.tools.ant	DefaultLogger	1	14	12
